Epoch,Phase,Loss,MSELoss,CCELoss,Accuracy
33,train,2.9807382429809572,0.00018284011098975315,1.57286938822937,"tensor(100., device='cuda:0', dtype=torch.float64)"
33,val,2.68401416015625,0.0001673562277108431,1.395371208190918,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
34,train,2.9776917689971922,0.00018335563428280874,1.5658533846740723,"tensor(99.9992, device='cuda:0', dtype=torch.float64)"
34,val,2.6802956481933595,0.00016703497488051652,1.3941263214111328,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
35,train,2.9619275595245362,0.00018232502394542098,1.55802487474823,"tensor(100., device='cuda:0', dtype=torch.float64)"
35,val,2.7399195037841797,0.00017061030883342028,1.4262201232910157,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
36,train,2.947987242645264,0.00018164672001823784,1.54930749848938,"tensor(100., device='cuda:0', dtype=torch.float64)"
36,val,2.6752357666015625,0.00016523385569453238,1.4029350616455079,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
37,train,2.9398852576446535,0.0001812666594563052,1.5441319806060791,"tensor(100., device='cuda:0', dtype=torch.float64)"
37,val,2.6745293029785158,0.00016755973119288682,1.3843193725585938,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
38,train,2.9260569354248047,0.00018052295020082966,1.5360302189331054,"tensor(100., device='cuda:0', dtype=torch.float64)"
38,val,2.6458446838378906,0.00016452197320759296,1.3790254821777344,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
39,train,2.9182665962371828,0.00018048095961567014,1.5285632070236206,"tensor(99.9998, device='cuda:0', dtype=torch.float64)"
39,val,2.6007551177978514,0.00016195234525948762,1.3537220504760743,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
40,train,2.9105950371398928,0.00018004963344428688,1.5242128584289552,"tensor(100., device='cuda:0', dtype=torch.float64)"
40,val,2.5901185974121095,0.00016137386159971356,1.3475398712158204,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
41,train,2.9018924861297606,0.0001800215309029445,1.5157266987228393,"tensor(100., device='cuda:0', dtype=torch.float64)"
41,val,2.571817486572266,0.0001612296517007053,1.330349171447754,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
42,train,2.892325285949707,0.0001793414184357971,1.5113963646316528,"tensor(100., device='cuda:0', dtype=torch.float64)"
42,val,2.5901998016357424,0.0001620570981875062,1.3423601440429687,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
43,train,2.883909953918457,0.00017913358775991948,1.504581327949524,"tensor(99.9999, device='cuda:0', dtype=torch.float64)"
43,val,2.627293844604492,0.00016782701862975955,1.3350258102416992,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
44,train,2.8761726608581544,0.0001786879469086416,1.5002754710235595,"tensor(100., device='cuda:0', dtype=torch.float64)"
44,val,2.6018025634765625,0.00016169952526688574,1.3567162216186524,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
45,train,2.871505617980957,0.00017861751524358987,1.4961507498397828,"tensor(100., device='cuda:0', dtype=torch.float64)"
45,val,2.6122151916503906,0.0001624723570421338,1.3611780502319335,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
46,train,2.862400772491455,0.0001782045972775668,1.4902253736648559,"tensor(100., device='cuda:0', dtype=torch.float64)"
46,val,2.5759739959716796,0.00016280731540173292,1.3223576538085937,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
47,train,2.861725702850342,0.00017849839295912533,1.4872880767288208,"tensor(99.9997, device='cuda:0', dtype=torch.float64)"
47,val,2.5554740234375,0.000163856634311378,1.2937779571533203,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
48,train,2.8480328576965332,0.0001775984662603587,1.4805246672592163,"tensor(99.9999, device='cuda:0', dtype=torch.float64)"
48,val,2.530983609008789,0.00016216065166518092,1.2823465896606445,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
49,train,2.8410222091522215,0.00017724383605271577,1.4762446706848145,"tensor(100., device='cuda:0', dtype=torch.float64)"
49,val,2.5997803619384765,0.00016125340517610313,1.358129150390625,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
50,train,2.834827587402344,0.00017715445934096352,1.4707382500534059,"tensor(100., device='cuda:0', dtype=torch.float64)"
50,val,2.504973620605469,0.00015830104947090148,1.2860555404663085,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
51,train,2.82767136177063,0.00017664937711134554,1.4674711584854125,"tensor(100., device='cuda:0', dtype=torch.float64)"
51,val,2.5391580169677734,0.0001645371382124722,1.2722220565795899,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
52,train,2.8274665816345217,0.000177003146098461,1.464542357093811,"tensor(100., device='cuda:0', dtype=torch.float64)"
52,val,2.5057863708496093,0.00015950700026005506,1.2775824615478515,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
53,train,2.8231629577941892,0.000176917786821723,1.4608959994430541,"tensor(99.9998, device='cuda:0', dtype=torch.float64)"
53,val,2.465821060180664,0.00015715436153113842,1.2557324798583984,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
54,train,2.8126290658721924,0.00017608955812687055,1.456739468482971,"tensor(100., device='cuda:0', dtype=torch.float64)"
54,val,2.517814617919922,0.00016153451185673475,1.2739988830566407,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
55,train,2.81147327973938,0.0001764000331647694,1.4531930235366821,"tensor(99.9997, device='cuda:0', dtype=torch.float64)"
55,val,2.503634100341797,0.00015953638553619384,1.2752039123535157,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
56,train,2.803055255493164,0.00017577243706025182,1.4496074900054932,"tensor(100., device='cuda:0', dtype=torch.float64)"
56,val,2.5468620361328127,0.0001639509784989059,1.2844394958496095,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
57,train,2.7963138600158692,0.00017548823102656752,1.4450544801368714,"tensor(100., device='cuda:0', dtype=torch.float64)"
57,val,2.4804316711425782,0.0001605744925327599,1.2440081001281738,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
58,train,2.7956115445251464,0.0001757618966260925,1.442244940361023,"tensor(100., device='cuda:0', dtype=torch.float64)"
58,val,2.495364340209961,0.00016134784277528524,1.252985954284668,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
59,train,2.789085723236084,0.0001751144231981598,1.4407046643753052,"tensor(100., device='cuda:0', dtype=torch.float64)"
59,val,2.457084359741211,0.00015889643551781772,1.2335818084716796,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
60,train,2.780571515472412,0.00017469174284907057,1.435445094581604,"tensor(100., device='cuda:0', dtype=torch.float64)"
60,val,2.4585885620117187,0.00015943404585123063,1.2309464080810546,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
61,train,2.777871999130249,0.00017472803558362648,1.4324661254119873,"tensor(100., device='cuda:0', dtype=torch.float64)"
61,val,2.5170063262939455,0.00016105515360832214,1.2768816482543945,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
62,train,2.7738699898376464,0.0001747347204615362,1.4284126422080994,"tensor(100., device='cuda:0', dtype=torch.float64)"
62,val,2.4735852966308594,0.00016068328339606525,1.236324006652832,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
63,train,2.7678527391662597,0.0001742665371238254,1.4260004037780762,"tensor(100., device='cuda:0', dtype=torch.float64)"
63,val,2.5056184173583986,0.00016313416128978134,1.249485366821289,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
64,train,2.764957197494507,0.00017444243141822517,1.4217504755592347,"tensor(100., device='cuda:0', dtype=torch.float64)"
64,val,2.4679324005126952,0.00016131622307002545,1.2257974716186524,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
65,train,2.7629925706329344,0.00017444696654053405,1.4197509280014038,"tensor(99.9999, device='cuda:0', dtype=torch.float64)"
65,val,2.4466458374023436,0.0001601561527699232,1.213443455505371,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
66,train,2.7568409527282713,0.00017392370794620365,1.4176284006996154,"tensor(100., device='cuda:0', dtype=torch.float64)"
66,val,2.4900878356933593,0.00016048755012452602,1.2543336898803712,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
67,train,2.753051596191406,0.0001736941332272254,1.4156067712135314,"tensor(100., device='cuda:0', dtype=torch.float64)"
67,val,2.4618570709228518,0.00016101427441462876,1.2220471725463866,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
68,train,2.749239724105835,0.00017332623861590401,1.414627686504364,"tensor(100., device='cuda:0', dtype=torch.float64)"
68,val,2.4661396392822263,0.00016106121223419904,1.2259682945251464,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
69,train,2.745803023529053,0.00017349019356397913,1.4099285323410033,"tensor(100., device='cuda:0', dtype=torch.float64)"
69,val,2.4658230194091795,0.00016094603966921567,1.2265385116577148,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
70,train,2.7405630774993894,0.00017321338736638427,1.406819996131897,"tensor(100., device='cuda:0', dtype=torch.float64)"
70,val,2.4586067901611326,0.00015742794778198004,1.2464115982055664,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
71,train,2.7369551471710203,0.00017301603170018643,1.4047317030067443,"tensor(100., device='cuda:0', dtype=torch.float64)"
71,val,2.455065866088867,0.0001625194489955902,1.203666123199463,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
72,train,2.736160644088745,0.0001731039850106463,1.40325996018219,"tensor(100., device='cuda:0', dtype=torch.float64)"
72,val,2.421204165649414,0.00015705027878284454,1.2119170295715331,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
73,train,2.731080298095703,0.0001729928111624904,1.3990356531066894,"tensor(100., device='cuda:0', dtype=torch.float64)"
73,val,2.4595219818115233,0.00016031132582575082,1.2251247772216798,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
74,train,2.7249739902801515,0.00017254265938606114,1.3963955129089356,"tensor(100., device='cuda:0', dtype=torch.float64)"
74,val,2.4034876251220703,0.00015653823530301452,1.19814321975708,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
75,train,2.7258635139312744,0.00017263011349644513,1.3966116392440795,"tensor(100., device='cuda:0', dtype=torch.float64)"
75,val,2.557072085571289,0.00016056529870256783,1.3207192901611329,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
76,train,2.718459984390259,0.00017230339829297736,1.3917238164176942,"tensor(100., device='cuda:0', dtype=torch.float64)"
76,val,2.4008927368164064,0.00015674004871398211,1.1939943710327148,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
77,train,2.7194920701293945,0.00017228932609595357,1.392864258491516,"tensor(100., device='cuda:0', dtype=torch.float64)"
77,val,2.3920117584228517,0.00015647009033709764,1.1871920684814452,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
78,train,2.7149921377716066,0.00017221610379079358,1.388928138771057,"tensor(100., device='cuda:0', dtype=torch.float64)"
78,val,2.4533351806640624,0.00015997080551460386,1.2215599716186523,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
79,train,2.7134547104263307,0.00017219812699267642,1.3875291323776244,"tensor(100., device='cuda:0', dtype=torch.float64)"
79,val,2.437013017272949,0.00015957715008407832,1.2082689743041992,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
80,train,2.7084490754394532,0.00017199918506247922,1.3840553507995605,"tensor(100., device='cuda:0', dtype=torch.float64)"
80,val,2.3726168487548827,0.00015518739540129899,1.1776739051818848,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
81,train,2.7105775495376587,0.00017230618520267308,1.3838199236106872,"tensor(100., device='cuda:0', dtype=torch.float64)"
81,val,2.4300489822387696,0.00015978179909288884,1.1997291366577147,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
82,train,2.7042031845550536,0.0001717392295198515,1.381811115989685,"tensor(100., device='cuda:0', dtype=torch.float64)"
82,val,2.427762141418457,0.00015882010888308286,1.204847299194336,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
83,train,2.7047346458892823,0.00017197769839968533,1.3805063673362732,"tensor(100., device='cuda:0', dtype=torch.float64)"
83,val,2.3858879165649416,0.00015835309848189353,1.1665690620422364,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
84,train,2.69903583820343,0.00017151939965598286,1.378336461139679,"tensor(100., device='cuda:0', dtype=torch.float64)"
84,val,2.4172184814453126,0.00016236317101866007,1.1670220817565917,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
85,train,2.698432631591797,0.0001714950083522126,1.377921068222046,"tensor(100., device='cuda:0', dtype=torch.float64)"
85,val,2.4204115509033204,0.00016184582822024822,1.1741986877441406,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
86,train,2.6909441594085695,0.0001710325678596273,1.3739933867645264,"tensor(100., device='cuda:0', dtype=torch.float64)"
86,val,2.4073690841674806,0.00016147934775799513,1.1639781127929687,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
87,train,2.6910400765075684,0.00017114750217739493,1.3732043092460633,"tensor(100., device='cuda:0', dtype=torch.float64)"
87,val,2.429296466064453,0.0001620821112766862,1.181264208984375,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
88,train,2.686258242767334,0.00017093588145961986,1.3700519550094605,"tensor(100., device='cuda:0', dtype=torch.float64)"
88,val,2.414254312133789,0.00016113663101568817,1.173502252960205,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
89,train,2.612938250190735,0.00016978471623454243,1.3055959347076416,"tensor(100., device='cuda:0', dtype=torch.float64)"
89,val,2.3311517852783203,0.00015884173922240733,1.1080704025268555,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
90,train,2.6049441087875365,0.0001693691143603064,1.3008019277420044,"tensor(100., device='cuda:0', dtype=torch.float64)"
90,val,2.3073862548828123,0.00015854558674618601,1.0865852340698243,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
91,train,2.6039666377182007,0.00016941039620013907,1.2995065863304138,"tensor(100., device='cuda:0', dtype=torch.float64)"
91,val,2.3539693267822264,0.00016146051920950413,1.1107233322143555,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
92,train,2.6036669571609496,0.00016948746019927784,1.2986135141601562,"tensor(100., device='cuda:0', dtype=torch.float64)"
92,val,2.336449401855469,0.0001611827223561704,1.095342430114746,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
93,train,2.6031176070480346,0.00016955817309673876,1.2975196738586425,"tensor(100., device='cuda:0', dtype=torch.float64)"
93,val,2.303468362426758,0.00015730143897235393,1.0922472923278808,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
94,train,2.6026432959747314,0.00016953249284112825,1.297243101623535,"tensor(100., device='cuda:0', dtype=torch.float64)"
94,val,2.341496949768066,0.00016155380317941308,1.0975326805114747,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
95,train,2.5981742435302735,0.00016957446930697186,1.2924508298454285,"tensor(100., device='cuda:0', dtype=torch.float64)"
95,val,2.3251977783203124,0.0001603098837658763,1.0908116638183594,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
96,train,2.599279137306213,0.00016941725591244176,1.2947662669525146,"tensor(100., device='cuda:0', dtype=torch.float64)"
96,val,2.2966360427856447,0.00015998758422210813,1.0647316436767578,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
97,train,2.5974997662887573,0.00016951846147980542,1.2922076129226685,"tensor(100., device='cuda:0', dtype=torch.float64)"
97,val,2.2888970123291017,0.0001558749212883413,1.088660121154785,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
98,train,2.5961483372039793,0.0001692917249854654,1.2926020556259155,"tensor(100., device='cuda:0', dtype=torch.float64)"
98,val,2.2829009658813475,0.0001551857601851225,1.08797060546875,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
99,train,2.5924513443603514,0.00016914320289017633,1.290048680896759,"tensor(100., device='cuda:0', dtype=torch.float64)"
99,val,2.2820094116210936,0.00015602952735498547,1.0805820434570312,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
100,train,2.593200054168701,0.00016916975266067312,1.2905929586982727,"tensor(100., device='cuda:0', dtype=torch.float64)"
100,val,2.3206891830444336,0.00016089676935225725,1.0817840721130372,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
101,train,2.591622625946045,0.00016913385901460424,1.2892919114151,"tensor(100., device='cuda:0', dtype=torch.float64)"
101,val,2.299996649169922,0.00015899283923208714,1.075751792907715,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
102,train,2.5917060353317263,0.00016911820223322138,1.289495878742218,"tensor(100., device='cuda:0', dtype=torch.float64)"
102,val,2.286599577331543,0.0001574357614852488,1.0743441993713378,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
103,train,2.5906588838424685,0.00016914763237163425,1.2882221152305604,"tensor(100., device='cuda:0', dtype=torch.float64)"
103,val,2.3059144775390625,0.00015817758329212666,1.0879470893859864,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
104,train,2.588787941497803,0.00016909506785357372,1.2867559178695678,"tensor(100., device='cuda:0', dtype=torch.float64)"
104,val,2.2850192001342773,0.00015790787003934384,1.0691285972595215,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
105,train,2.588530730682373,0.00016914939216524361,1.2860804109382629,"tensor(100., device='cuda:0', dtype=torch.float64)"
105,val,2.2876391708374024,0.00015667164605110884,1.081267495727539,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
106,train,2.5839030443878173,0.00016888345965277403,1.2835004038581848,"tensor(100., device='cuda:0', dtype=torch.float64)"
106,val,2.246219482421875,0.00015424395389854908,1.0585410469055176,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
107,train,2.5839027071151732,0.00016878603990143164,1.2842502000808715,"tensor(100., device='cuda:0', dtype=torch.float64)"
107,val,2.2911814483642576,0.00015479341354221105,1.0992721717834473,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
108,train,2.581873948356628,0.0001686946008503437,1.2829255218963622,"tensor(100., device='cuda:0', dtype=torch.float64)"
108,val,2.248726708984375,0.00015433707237243652,1.0603312492370605,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
109,train,2.581096819152832,0.00016878977699019015,1.2814155363235473,"tensor(100., device='cuda:0', dtype=torch.float64)"
109,val,2.309038946533203,0.0001618082631379366,1.0631153343200683,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
110,train,2.583579045967102,0.0001689606116237119,1.2825823358573913,"tensor(100., device='cuda:0', dtype=torch.float64)"
110,val,2.256186390686035,0.00015412875525653362,1.0693949752807617,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
111,train,2.5784912756576537,0.00016859314290620386,1.2803240737915038,"tensor(100., device='cuda:0', dtype=torch.float64)"
111,val,2.2806270751953126,0.00015547788050025702,1.0834474021911622,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
112,train,2.5786153612670897,0.0001686345690507442,1.280129179359436,"tensor(100., device='cuda:0', dtype=torch.float64)"
112,val,2.2728996215820314,0.00015682653728872538,1.0653352783203125,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
113,train,2.5779476636276244,0.0001687777711530216,1.2783588270301818,"tensor(100., device='cuda:0', dtype=torch.float64)"
113,val,2.2674096420288086,0.0001566810836084187,1.0609652938842773,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
114,train,2.5768211101226806,0.00016870784395420923,1.2777707106704712,"tensor(100., device='cuda:0', dtype=torch.float64)"
114,val,2.3059573471069337,0.00015795187884941697,1.0897278785705566,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
115,train,2.5498396160583496,0.00016827351604355498,1.2541335424728393,"tensor(100., device='cuda:0', dtype=torch.float64)"
115,val,2.2684405593872072,0.00015985265159979462,1.0375751625061036,"tensor(99.8400, device='cuda:0', dtype=torch.float64)"
116,train,2.548666964553833,0.00016815658799279482,1.2538612372283935,"tensor(100., device='cuda:0', dtype=torch.float64)"
